Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;RingPosition_x;RingPosition_y;RingPosition_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;PalmPosition_x;PalmPosition_y;PalmPosition_z;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly;
13608;46.6747;0.0187;1.1902;0.0231;18.1089;22.7469;5.9642;True;True;0.1954;0.8708;0.0522;73.9544;335.4265;250.9288;0.1860;0.8958;0.1372;0.1074;0.2916;0.3358;-165.7833;0.1556;0.8981;0.1383;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13612;46.7308;0.0158;1.1916;0.0256;17.6405;20.9657;3.5287;True;True;0.2078;0.8942;0.0853;78.3183;9.5342;291.6609;0.1865;0.9124;0.1699;0.2154;0.3708;0.6352;-169.0907;0.1562;0.9093;0.1680;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13616;46.7856;0.0143;1.1918;0.0293;17.3184;20.0940;1.3194;True;True;0.2188;0.9104;0.1220;72.1605;44.3399;333.9941;0.1850;0.9233;0.2034;0.1869;0.2331;0.6803;-169.3865;0.1564;0.9140;0.1983;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13620;46.8408;0.0136;1.1904;0.0336;17.6110;20.3477;0.0250;True;True;0.2276;0.9158;0.1689;59.3359;50.4935;343.6116;0.1873;0.9289;0.2473;0.1896;0.1293;0.9262;-164.9896;0.1616;0.9133;0.2422;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13624;46.8968;0.0135;1.1880;0.0387;18.2593;21.1108;359.1035;True;True;0.2364;0.9269;0.2175;42.5088;53.9852;351.0201;0.1898;0.9365;0.2929;0.0706;0.2092;0.7306;-160.8688;0.1697;0.9139;0.2890;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13628;46.9519;0.0134;1.1853;0.0433;19.1925;21.7706;358.2302;True;True;0.2290;0.9344;0.2540;28.8516;54.8683;350.3038;0.1821;0.9463;0.3289;-0.1990;-0.0422;0.6193;-158.6795;0.1666;0.9200;0.3290;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13632;47.0081;0.0121;1.1833;0.0480;19.6858;21.8061;357.6439;True;True;0.2226;0.9280;0.2898;10.7938;59.0659;353.6080;0.1769;0.9358;0.3658;-0.0834;-0.1694;0.5635;-156.2920;0.1697;0.9064;0.3701;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13636;47.0632;0.0099;1.1825;0.0530;19.6541;21.2636;357.1872;True;True;0.2180;0.9226;0.3159;356.7169;65.6825;4.2947;0.1805;0.9135;0.3962;-0.0945;-0.1013;0.5426;-158.5555;0.1828;0.8832;0.3992;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13640;47.1177;0.0075;1.1818;0.0579;19.7468;20.9538;357.1761;True;True;0.2101;0.9116;0.3414;348.4039;68.1975;16.4124;0.1823;0.8844;0.4216;-0.1656;-0.1880;0.3963;-164.6315;0.1911;0.8552;0.4201;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13644;47.1743;0.0051;1.1808;0.0632;19.7404;20.6957;357.3728;True;True;0.2076;0.8999;0.3492;345.7277;66.3836;21.4090;0.1811;0.8659;0.4272;-0.1126;-0.1347;-0.1239;-164.2092;0.1921;0.8376;0.4241;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13648;47.2301;0.0036;1.1786;0.0674;20.1316;20.8156;357.9824;True;True;0.2004;0.8910;0.3409;346.3182;66.2454;26.2888;0.1762;0.8503;0.4163;-0.0866;-0.2650;-0.0778;-166.7000;0.1879;0.8226;0.4108;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13652;47.2860;0.0035;1.1764;0.0701;20.8241;21.6103;358.7290;True;True;0.2018;0.8780;0.3383;347.1895;64.2803;27.1271;0.1750;0.8360;0.4122;0.0691;-0.2131;-0.0359;-166.1074;0.1866;0.8083;0.4065;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13656;47.3402;0.0033;1.1744;0.0716;21.3308;22.5574;359.3516;True;True;0.2088;0.8705;0.3353;347.2225;62.4803;26.6957;0.1794;0.8291;0.4085;0.1196;-0.0642;-0.0952;-164.4615;0.1910;0.8014;0.4033;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13660;47.3971;0.0022;1.1739;0.0732;21.6323;22.6794;359.3691;True;True;0.2122;0.8663;0.3319;347.4027;62.8077;26.3745;0.1829;0.8253;0.4054;0.0246;-0.0730;-0.0512;-164.1564;0.1944;0.7974;0.4003;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13664;47.4525;0.0001;1.1735;0.0746;21.5799;22.0971;359.5703;True;True;0.2106;0.8612;0.3307;347.9753;62.8406;26.2901;0.1809;0.8202;0.4040;-0.0444;-0.1261;0.0127;-164.2345;0.1921;0.7923;0.3988;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13668;47.5083;-0.0017;1.1731;0.0758;21.6533;21.6214;359.4870;True;True;0.2098;0.8523;0.3346;348.5506;62.8099;25.7243;0.1794;0.8120;0.4080;-0.0068;-0.1704;0.0907;-163.6863;0.1902;0.7839;0.4029;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13672;47.5635;-0.0040;1.1725;0.0773;21.7425;20.9429;359.7181;True;True;0.2100;0.8457;0.3400;349.7699;62.7319;22.2796;0.1769;0.8100;0.4146;0.0036;-0.1255;0.1262;-161.7829;0.1865;0.7813;0.4109;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13676;47.6182;-0.0066;1.1721;0.0791;21.8528;20.1331;0.1522;True;True;0.2137;0.8431;0.3477;352.4440;59.9934;9.6022;0.1706;0.8259;0.4237;0.1431;0.0091;0.1012;-156.8479;0.1760;0.7959;0.4256;True;False;False;1.0000;0.7678;0.6471;0.4998;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13680;47.6746;-0.0098;1.1716;0.0808;21.9779;19.2097;0.9003;True;True;0.2182;0.8446;0.3463;357.5720;56.4944;355.2278;0.1676;0.8496;0.4195;-0.0099;0.0934;-0.1106;-146.9559;0.1664;0.8199;0.4265;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13684;47.7297;-0.0135;1.1710;0.0825;22.0936;17.9136;1.5963;True;True;0.2172;0.8501;0.3427;0.6798;53.9465;347.8326;0.1645;0.8665;0.4126;-0.0204;0.0952;-0.0301;-140.4934;0.1594;0.8378;0.4217;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13688;47.7864;-0.0174;1.1702;0.0839;22.4292;16.3472;1.7934;True;True;0.2129;0.8690;0.3370;1.9188;52.1133;345.4904;0.1589;0.8890;0.4049;-0.1003;0.4681;-0.1458;-140.3752;0.1523;0.8608;0.4144;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13692;47.8406;-0.0220;1.1692;0.0851;22.6927;14.3209;2.1689;True;True;0.2002;0.8951;0.3285;1.0802;50.1432;343.4220;0.1442;0.9183;0.3938;-0.3075;0.4807;-0.2066;-142.4103;0.1370;0.8905;0.4041;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13696;47.8967;-0.0277;1.1675;0.0857;23.4296;11.3675;2.2790;True;True;0.1811;0.9177;0.3151;4.1013;46.2520;338.3999;0.1237;0.9483;0.3760;-0.3500;0.3315;-0.2698;-144.7487;0.1132;0.9217;0.3865;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13700;47.9520;-0.0341;1.1653;0.0861;24.4315;7.5180;1.1483;True;True;0.1600;0.9306;0.3103;8.1354;42.3683;335.0047;0.1019;0.9660;0.3679;-0.3927;0.1902;0.0302;-147.2885;0.0884;0.9404;0.3775;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13704;48.0080;-0.0405;1.1626;0.0856;25.3959;3.7005;358.7296;True;True;0.1351;0.9399;0.3118;6.7912;38.3832;333.3164;0.0737;0.9777;0.3641;-0.4594;0.1484;0.0261;-147.7337;0.0594;0.9525;0.3737;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13708;48.0643;-0.0463;1.1606;0.0852;26.1535;0.4703;356.1682;True;True;0.1019;0.9453;0.3121;4.4970;35.6599;333.9211;0.0368;0.9824;0.3604;-0.5550;0.1037;0.0213;-148.6453;0.0228;0.9569;0.3699;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13712;48.1177;-0.0507;1.1589;0.0854;26.6291;358.2539;353.8828;True;True;0.0685;0.9470;0.3186;2.0675;33.1318;336.1126;-0.0007;0.9809;0.3633;-0.6606;-0.0446;0.1765;-150.5748;-0.0137;0.9549;0.3725;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13716;48.1738;-0.0535;1.1574;0.0865;26.8664;357.2253;352.2000;True;True;0.0353;0.9390;0.3276;358.8725;30.5228;336.9690;-0.0372;0.9716;0.3677;-0.5543;-0.1686;0.1636;-149.9245;-0.0495;0.9454;0.3774;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13720;48.2292;-0.0551;1.1566;0.0891;26.5520;356.9944;350.8615;True;True;0.0053;0.9281;0.3447;355.6299;26.8129;339.2661;-0.0715;0.9572;0.3792;-0.5263;-0.2536;0.4706;-148.6723;-0.0827;0.9306;0.3890;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13724;48.2852;-0.0562;1.1559;0.0920;26.2938;356.5586;348.8614;True;True;-0.0233;0.9087;0.3746;348.5331;22.8068;342.2097;-0.1047;0.9329;0.4017;-0.5336;-0.3817;0.5753;-143.6770;-0.1140;0.9062;0.4133;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13728;48.3401;-0.0574;1.1552;0.0946;26.2706;355.5768;346.8113;True;True;-0.0485;0.8960;0.3942;349.0595;20.5607;341.7674;-0.1307;0.9208;0.4181;-0.4210;-0.1085;0.2351;-138.9292;-0.1407;0.8942;0.4292;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13732;48.3964;-0.0583;1.1550;0.0966;25.8917;354.8296;345.0781;True;True;-0.0701;0.8845;0.4075;351.1709;22.5915;343.4593;-0.1515;0.9071;0.4359;-0.3631;-0.2618;0.3152;-139.4567;-0.1607;0.8798;0.4461;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13736;48.4521;-0.0593;1.1550;0.0987;25.6119;354.4792;344.0150;True;True;-0.0862;0.8678;0.4270;354.3253;23.9890;344.7095;-0.1667;0.8887;0.4588;-0.1954;-0.2916;0.3149;-139.5704;-0.1758;0.8609;0.4677;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13740;48.5074;-0.0609;1.1549;0.1008;25.4493;354.5497;343.6735;True;True;-0.0966;0.8562;0.4370;359.2671;26.9561;350.2919;-0.1760;0.8688;0.4754;-0.1905;-0.1687;0.1332;-141.8683;-0.1832;0.8397;0.4813;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13744;48.5630;-0.0629;1.1541;0.1024;25.6711;354.6363;344.3559;True;True;-0.0998;0.8562;0.4351;2.0356;32.2829;3.4162;-0.1759;0.8486;0.4809;-0.0872;-0.0133;0.0086;-149.2702;-0.1775;0.8182;0.4825;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13748;48.6175;-0.0640;1.1529;0.1027;26.1193;354.6523;345.0763;True;True;-0.0990;0.8687;0.4342;12.7072;39.9484;20.6985;-0.1680;0.8362;0.4802;0.1557;0.3629;-0.0664;-158.4446;-0.1659;0.8069;0.4720;True;False;False;1.0000;0.9248;0.7869;0.6406;0.0000;0.0000;0.0000;0.0000;1c6d9cb3-c31e-45a1-bfed-58ba41d12cce;False;
13752;48.6745;-0.0640;1.1524;0.1022;26.5500;354.8738;345.2905;True;True;-0.0894;0.8786;0.4327;27.6977;52.9962;32.3388;-0.1535;0.8354;0.4771;0.2092;0.1335;-0.0317;-158.5390;-0.1550;0.8101;0.4600;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;True;
13756;48.7289;-0.0624;1.1531;0.1004;26.5090;355.1633;345.8093;True;True;-0.0793;0.8858;0.4333;29.0936;53.5326;32.6136;-0.1438;0.8429;0.4773;0.1929;0.1437;0.0257;157.5985;-0.1459;0.8180;0.4598;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13760;48.7849;-0.0607;1.1545;0.0985;26.4044;355.4993;346.0789;True;True;-0.0675;0.8991;0.4355;21.9977;46.3618;27.0707;-0.1342;0.8602;0.4800;0.1972;0.2705;0.0102;-157.1740;-0.1339;0.8329;0.4663;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13764;48.8401;-0.0585;1.1560;0.0958;26.0785;355.7558;346.1046;True;True;-0.0628;0.9105;0.4321;20.4996;44.6677;24.5915;-0.1304;0.8744;0.4774;0.0449;0.1419;-0.1063;-157.1633;-0.1302;0.8465;0.4650;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13768;48.8962;-0.0567;1.1571;0.0932;26.1596;356.5873;345.8939;True;True;-0.0586;0.9156;0.4233;20.3700;43.4867;22.3232;-0.1274;0.8824;0.4692;0.0989;0.1165;-0.1497;-157.3513;-0.1278;0.8542;0.4575;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13772;48.9514;-0.0547;1.1570;0.0913;26.9029;359.1016;347.4400;True;True;-0.0490;0.9226;0.4148;21.5188;39.6818;17.6926;-0.1216;0.8959;0.4591;0.2548;0.0896;-0.1818;-156.9026;-0.1235;0.8674;0.4483;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13776;49.0070;-0.0511;1.1564;0.0905;28.2213;4.0793;351.7405;True;True;-0.0221;0.9273;0.3967;26.9496;29.2611;3.2673;-0.1019;0.9214;0.4359;0.5892;0.0661;-0.3896;-154.1909;-0.1099;0.8936;0.4263;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13780;49.0621;-0.0457;1.1561;0.0899;28.4819;10.5060;356.6930;True;True;0.0323;0.9275;0.3567;20.4924;20.4775;344.4200;-0.0465;0.9483;0.3926;1.0298;0.0040;-0.8002;-148.8869;-0.0607;0.9215;0.3890;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13784;49.1174;-0.0398;1.1565;0.0894;28.2143;16.2286;0.5213;True;True;0.0895;0.9335;0.2961;21.3080;25.8040;338.7639;0.0181;0.9620;0.3411;1.0894;0.0601;-1.3586;-149.9810;0.0013;0.9366;0.3401;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13788;49.1736;-0.0337;1.1569;0.0886;27.8356;19.7131;3.1843;True;True;0.1389;0.9285;0.2261;28.8378;33.7065;336.4640;0.0784;0.9586;0.2842;0.7790;-0.2158;-1.1475;-156.1134;0.0591;0.9349;0.2836;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13792;49.2299;-0.0267;1.1570;0.0871;27.9644;21.6272;5.3420;True;True;0.1802;0.9052;0.1691;38.8011;37.3119;335.4036;0.1275;0.9334;0.2351;0.7280;-0.4817;-1.0596;-154.7556;0.1055;0.9123;0.2332;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13796;49.2851;-0.0190;1.1567;0.0839;28.3897;22.5803;7.6212;True;True;0.2113;0.8937;0.1088;42.9449;47.9320;343.7973;0.1641;0.9113;0.1823;0.4907;-0.1101;-1.1114;-155.4667;0.1426;0.8898;0.1795;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13800;49.3403;-0.0117;1.1558;0.0787;29.1358;22.5621;10.1416;True;True;0.2281;0.8720;0.0574;49.2345;54.3620;345.5620;0.1889;0.8863;0.1362;0.2166;-0.6003;-0.8795;-155.4896;0.1657;0.8666;0.1336;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13804;49.3964;-0.0051;1.1550;0.0713;30.2646;22.2253;12.4756;True;True;0.2347;0.8494;0.0173;64.4248;54.6707;340.9353;0.2047;0.8624;0.1002;0.1295;-0.2184;-0.5105;-153.9485;0.1774;0.8492;0.0976;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13808;49.4515;0.0005;1.1556;0.0632;31.1128;21.5838;14.0281;True;True;0.2403;0.8480;-0.0006;69.1590;51.0529;334.4722;0.2150;0.8624;0.0836;-0.0117;0.1271;-0.1810;-154.2919;0.1864;0.8518;0.0820;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13812;49.5076;0.0047;1.1587;0.0571;30.7656;20.9319;13.4372;True;True;0.2415;0.8602;-0.0015;67.4839;50.6367;331.9275;0.2189;0.8769;0.0830;0.0346;0.3049;0.2812;-156.2463;0.1904;0.8659;0.0827;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13816;49.5636;0.0081;1.1627;0.0522;29.6027;20.2246;11.8821;True;True;0.2451;0.8737;0.0186;63.7227;45.7437;326.8709;0.2216;0.8958;0.1016;0.0740;0.2248;0.3809;-157.3547;0.1934;0.8841;0.1019;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13820;49.6177;0.0103;1.1660;0.0499;28.6162;19.6824;10.5832;True;True;0.2479;0.8862;0.0525;57.9161;41.7890;323.5390;0.2217;0.9147;0.1327;-0.0345;0.2578;0.7292;-157.5007;0.1941;0.9017;0.1337;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13824;49.6745;0.0116;1.1683;0.0503;27.5108;19.3197;9.3740;True;True;0.2452;0.8981;0.0895;52.9103;37.1842;323.4561;0.2111;0.9302;0.1653;-0.1014;0.2741;0.6142;-156.8155;0.1843;0.9158;0.1650;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13828;49.7293;0.0118;1.1691;0.0523;26.8517;19.4029;8.0578;True;True;0.2340;0.9119;0.1274;53.0358;36.3607;325.2641;0.1965;0.9425;0.2022;-0.2729;0.1305;0.6728;-158.9379;0.1699;0.9277;0.2007;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13832;49.7847;0.0114;1.1690;0.0558;26.4125;20.0432;6.6056;True;True;0.2224;0.9132;0.1621;55.3506;32.8806;322.6138;0.1845;0.9442;0.2365;-0.1950;-0.0114;0.6189;-160.3813;0.1573;0.9306;0.2341;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13836;49.8403;0.0105;1.1689;0.0600;26.2782;20.7059;5.3684;True;True;0.2225;0.9012;0.2069;52.3412;34.8305;327.5557;0.1799;0.9304;0.2795;0.1155;-0.2382;0.8237;-157.8794;0.1538;0.9149;0.2764;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13840;49.8964;0.0084;1.1688;0.0652;26.0801;21.5818;4.6257;True;True;0.2290;0.8964;0.2406;31.2955;52.3907;348.6810;0.1806;0.9102;0.3141;0.1310;-0.0366;0.4481;-155.4464;0.1638;0.8847;0.3136;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13844;49.9516;0.0072;1.1680;0.0699;25.6951;22.7782;4.7871;True;True;0.2338;0.8931;0.2562;14.8395;59.7816;3.7588;0.1860;0.8856;0.3310;0.0384;0.0474;0.0524;-157.6561;0.1796;0.8558;0.3296;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13848;50.0080;0.0056;1.1665;0.0747;25.8350;23.5683;5.2891;True;True;0.2406;0.8951;0.2614;9.8480;61.7002;10.7412;0.1951;0.8767;0.3357;0.1425;0.0269;0.1060;-159.5454;0.1927;0.8464;0.3326;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13852;50.0619;0.0035;1.1641;0.0785;26.4871;23.7433;5.8243;True;True;0.2431;0.8944;0.2663;3.2583;62.9717;11.9625;0.2013;0.8737;0.3422;0.0092;-0.0103;0.0998;-160.1694;0.2022;0.8433;0.3401;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13856;50.1168;0.0015;1.1622;0.0814;26.9875;23.4962;6.2743;True;True;0.2419;0.8911;0.2694;355.6125;61.2223;13.8536;0.2008;0.8674;0.3447;0.0370;-0.1429;0.0750;-161.0652;0.2058;0.8373;0.3437;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13860;50.1730;0.0000;1.1609;0.0834;27.1584;23.1834;6.4813;True;True;0.2455;0.8836;0.2702;353.1793;58.9342;18.5240;0.2040;0.8531;0.3429;0.0380;-0.0793;-0.0563;-160.1976;0.2114;0.8236;0.3406;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13864;50.2285;-0.0005;1.1604;0.0840;27.2296;23.4790;7.1335;True;True;0.2456;0.8808;0.2686;356.8717;58.2627;21.9698;0.2029;0.8453;0.3382;-0.0182;-0.0545;-0.0041;-160.2396;0.2096;0.8159;0.3335;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13868;50.2841;-0.0007;1.1600;0.0840;27.2710;24.2106;7.5819;True;True;0.2435;0.8762;0.2701;357.7692;57.3537;22.5388;0.1994;0.8398;0.3385;-0.0601;-0.1007;0.0438;-160.0085;0.2060;0.8104;0.3334;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13872;50.3391;-0.0012;1.1602;0.0837;27.2285;24.4645;7.7560;True;True;0.2406;0.8702;0.2734;356.7794;55.5763;22.4220;0.1950;0.8341;0.3408;-0.0644;-0.1168;0.0604;-159.1723;0.2021;0.8047;0.3362;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13876;50.3960;-0.0029;1.1605;0.0838;27.1874;24.1764;7.4234;True;True;0.2392;0.8637;0.2754;356.3285;55.0490;22.6026;0.1932;0.8273;0.3424;-0.0121;-0.1357;0.0681;-158.5355;0.2006;0.7980;0.3380;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13880;50.4510;-0.0047;1.1606;0.0838;27.0611;23.7917;7.5433;True;True;0.2364;0.8575;0.2803;356.8624;54.8861;23.6852;0.1905;0.8195;0.3465;-0.0780;-0.0586;0.0774;-157.9283;0.1979;0.7904;0.3415;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13884;50.5066;-0.0065;1.1606;0.0840;26.9804;23.5259;7.5389;True;True;0.2316;0.8555;0.2841;357.9116;54.7400;23.6163;0.1848;0.8176;0.3498;-0.0743;-0.0220;0.0606;-157.8276;0.1919;0.7884;0.3445;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13888;50.5614;-0.0084;1.1606;0.0844;27.0678;23.5396;7.9987;True;True;0.2319;0.8484;0.2855;357.9046;53.6763;21.0902;0.1829;0.8141;0.3515;0.0115;-0.1548;0.0172;-156.6596;0.1893;0.7845;0.3474;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13892;50.6173;-0.0108;1.1606;0.0852;26.9742;23.3187;8.5511;True;True;0.2327;0.8434;0.2857;353.9428;46.7843;13.1188;0.1743;0.8208;0.3490;0.0488;-0.0626;0.0437;-152.3738;0.1798;0.7908;0.3502;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
13896;50.6736;-0.0134;1.1605;0.0865;26.9115;22.8136;9.0057;True;True;0.2403;0.8428;0.2877;346.4755;37.3929;3.0106;0.1698;0.8356;0.3417;0.1674;0.0363;0.0098;-141.0975;0.1731;0.8064;0.3501;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3ac83894-0167-43d8-bdd1-fae3850ad5a2;False;
13900;50.7291;-0.0156;1.1603;0.0874;26.9806;22.2273;9.5114;True;True;0.2474;0.8481;0.2876;348.0472;37.9335;357.2372;0.1759;0.8497;0.3407;0.0963;0.1416;-0.0183;-134.1155;0.1764;0.8207;0.3503;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3ac83894-0167-43d8-bdd1-fae3850ad5a2;False;
