Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;RingPosition_x;RingPosition_y;RingPosition_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;PalmPosition_x;PalmPosition_y;PalmPosition_z;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly;
6608;29.2178;-0.0200;1.1593;0.0853;29.2222;15.0559;5.8227;True;True;0.1351;0.8558;0.3425;340.5109;31.5536;21.6094;0.0706;0.8223;0.3940;0.0984;-0.3207;0.1481;-155.3198;0.0828;0.7950;0.3998;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6612;29.2742;-0.0194;1.1589;0.0858;29.4189;15.3374;5.9570;True;True;0.1420;0.8418;0.3500;339.6986;27.3622;17.5109;0.0712;0.8140;0.3963;0.1326;-0.2095;0.1171;-148.7588;0.0813;0.7864;0.4045;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6616;29.3295;-0.0184;1.1586;0.0853;29.4482;15.9228;5.9554;True;True;0.1503;0.8354;0.3529;339.8582;22.7087;13.0125;0.0732;0.8139;0.3919;0.1896;-0.0951;0.0155;-141.7046;0.0804;0.7860;0.4019;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6620;29.3843;-0.0180;1.1587;0.0847;29.4221;16.1946;6.1131;True;True;0.1569;0.8310;0.3483;340.9279;22.4310;11.6013;0.0787;0.8113;0.3861;0.0683;-0.0867;-0.1195;-139.0926;0.0850;0.7831;0.3959;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6624;29.4405;-0.0185;1.1589;0.0846;29.1082;15.9137;6.0568;True;True;0.1615;0.8300;0.3448;341.0010;23.0537;10.7605;0.0833;0.8116;0.3831;0.1638;0.0125;0.0041;-138.3619;0.0893;0.7833;0.3930;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6628;29.4959;-0.0186;1.1591;0.0847;29.1383;15.5401;6.1102;True;True;0.1690;0.8332;0.3482;341.4256;24.4554;8.8684;0.0907;0.8175;0.3877;0.1092;0.0795;0.0874;-137.0294;0.0960;0.7891;0.3977;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6632;29.5514;-0.0181;1.1593;0.0848;29.0177;15.3767;6.2403;True;True;0.1730;0.8456;0.3522;342.8906;28.2598;7.2030;0.0967;0.8322;0.3960;0.0528;0.2671;0.0331;-138.0388;0.1014;0.8035;0.4054;True;False;False;1.0000;0.7576;0.6211;0.0000;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6636;29.6073;-0.0178;1.1600;0.0849;28.7310;15.2007;6.4571;True;True;0.1690;0.8799;0.3407;344.3920;32.9310;8.9202;0.0970;0.8639;0.3907;-0.1646;0.8240;-0.3321;-144.9080;0.1029;0.8350;0.3985;True;False;False;1.0000;0.7708;0.6322;0.0000;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6640;29.6624;-0.0177;1.1608;0.0847;28.4986;14.9695;6.8108;True;True;0.1594;0.9276;0.3212;345.9819;39.6966;11.4988;0.0948;0.9077;0.3792;-0.1421;0.7382;-0.2669;-156.0663;0.1020;0.8786;0.3848;True;False;False;1.0000;0.7789;0.6265;0.0000;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6644;29.7182;-0.0180;1.1614;0.0840;28.2916;14.4105;6.7428;True;True;0.1587;0.9537;0.3183;350.7161;39.5174;6.9237;0.0911;0.9405;0.3748;0.0449;0.3185;0.0473;-157.0845;0.0949;0.9107;0.3801;True;False;False;1.0000;0.7867;0.6305;0.0000;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6648;29.7741;-0.0197;1.1619;0.0832;28.1291;12.7148;6.2881;True;True;0.1570;0.9737;0.3168;354.1656;36.6070;0.8595;0.0848;0.9698;0.3689;-0.0630;0.3698;-0.0683;-155.2620;0.0847;0.9399;0.3748;True;False;False;1.0000;0.7948;0.6383;0.0000;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6652;29.8296;-0.0225;1.1623;0.0816;28.1379;10.0917;5.4295;True;True;0.1388;1.0073;0.3033;351.7224;35.1691;0.1418;0.0653;1.0045;0.3536;-0.3340;0.5827;-0.2224;-159.2229;0.0655;0.9748;0.3608;True;False;False;1.0000;0.7967;0.6271;0.5243;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6656;29.8855;-0.0275;1.1630;0.0793;28.1145;6.1137;3.9198;True;True;0.1198;1.0209;0.3093;353.2099;32.5027;358.9109;0.0439;1.0200;0.3559;-0.3940;0.1172;0.1596;-159.4878;0.0427;0.9903;0.3628;True;False;False;1.0000;0.7926;0.6234;0.5241;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6660;29.9399;-0.0337;1.1641;0.0771;27.6983;1.6798;1.5888;True;True;0.0920;1.0216;0.3075;357.1796;31.4285;356.3961;0.0151;1.0248;0.3524;-0.6132;-0.0699;-0.0931;-161.7309;0.0117;0.9950;0.3581;True;False;False;1.0000;0.7745;0.6011;0.4895;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6664;29.9962;-0.0396;1.1648;0.0752;27.2744;357.7753;359.3557;True;True;0.0593;1.0133;0.3085;359.1113;31.8880;353.3433;-0.0169;1.0213;0.3539;-0.5765;-0.1862;0.0413;-164.4328;-0.0222;0.9918;0.3597;True;False;False;1.0000;0.7575;0.5841;0.4657;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6668;30.0516;-0.0451;1.1649;0.0750;26.9009;355.3872;357.9770;True;True;0.0211;0.9985;0.3166;358.1357;30.4235;354.7236;-0.0564;1.0042;0.3600;-0.6167;-0.2407;0.1896;-165.3101;-0.0610;0.9746;0.3657;True;False;False;1.0000;0.7456;0.5724;0.4508;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6672;30.1070;-0.0496;1.1643;0.0765;26.8869;353.7625;356.7669;True;True;-0.0122;0.9668;0.3572;3.3684;24.9234;357.5531;-0.0936;0.9683;0.3934;-0.7206;-0.7598;1.0789;-158.3113;-0.0986;0.9382;0.3955;True;False;False;1.0000;0.7419;0.5685;0.4421;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6676;30.1619;-0.0536;1.1626;0.0800;27.1478;352.6004;355.6510;True;True;-0.0506;0.9293;0.3950;5.3734;27.0270;6.5849;-0.1304;0.9169;0.4326;-0.5675;-0.6198;0.3203;-156.1471;-0.1315;0.8864;0.4318;True;False;False;0.9793;0.6727;0.5047;0.3304;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6680;30.2186;-0.0580;1.1603;0.0846;27.9835;351.7270;354.7474;True;True;-0.0679;0.9032;0.4038;7.8634;28.4802;13.3604;-0.1458;0.8807;0.4407;-0.1743;-0.3628;0.0420;-155.7668;-0.1444;0.8504;0.4370;True;False;False;0.9214;0.6394;0.4687;0.3030;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6684;30.2739;-0.0616;1.1572;0.0895;28.8688;351.0575;354.2635;True;True;-0.0791;0.8831;0.4055;8.2683;26.3708;13.8837;-0.1583;0.8599;0.4392;-0.1894;-0.3225;0.0257;-154.6392;-0.1565;0.8297;0.4352;True;False;False;0.9235;0.6386;0.4652;0.2947;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6688;30.3291;-0.0645;1.1537;0.0937;29.9495;350.7321;353.8240;True;True;-0.0859;0.8689;0.3994;4.8056;26.0692;14.5504;-0.1644;0.8444;0.4337;-0.0959;-0.1644;-0.1777;-155.7997;-0.1615;0.8141;0.4313;True;False;False;0.9324;0.6420;0.4670;0.2923;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6692;30.3842;-0.0662;1.1505;0.0965;30.8792;350.9013;353.9195;True;True;-0.0901;0.8682;0.3929;359.4820;24.9577;16.1933;-0.1676;0.8410;0.4275;-0.0671;0.1213;-0.0350;-157.1755;-0.1627;0.8109;0.4273;True;False;False;1.0000;0.6705;0.4999;0.3167;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6696;30.4394;-0.0673;1.1484;0.0987;31.5381;350.8779;354.1693;True;True;-0.0936;0.8747;0.3948;357.7091;24.1650;18.2494;-0.1703;0.8445;0.4287;-0.1174;0.1669;0.1592;-157.5324;-0.1640;0.8146;0.4290;True;False;False;1.0000;0.6912;0.5186;0.3259;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6700;30.4953;-0.0673;1.1469;0.0994;32.2260;350.9310;354.0629;True;True;-0.0979;0.8860;0.4010;1.3716;27.2716;24.2223;-0.1703;0.8473;0.4356;0.0050;0.2538;0.0342;-157.6927;-0.1622;0.8181;0.4324;True;False;False;0.8950;0.6287;0.4706;0.2921;0.0000;0.0000;0.0000;0.0000;62ca94fd-a340-4792-a8c3-cc2b4f048985;False;
6704;30.5516;-0.0669;1.1462;0.0993;32.4624;351.2241;354.0347;True;True;-0.0998;0.9027;0.4004;9.2786;35.9429;36.7064;-0.1626;0.8486;0.4330;-0.0734;0.3350;-0.0154;155.9798;-0.1522;0.8220;0.4221;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;True;
6708;30.6074;-0.0651;1.1465;0.0979;32.4885;351.7567;354.2391;True;True;-0.1049;0.9272;0.3896;10.9932;43.0707;46.3094;-0.1583;0.8627;0.4201;-0.0301;0.4336;-0.2103;151.8098;-0.1464;0.8390;0.4049;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6712;30.6614;-0.0629;1.1467;0.0955;32.6173;352.2903;354.0650;True;True;-0.1028;0.9450;0.3799;7.1499;43.5519;45.1855;-0.1537;0.8809;0.4149;0.0168;0.2156;-0.0567;152.2259;-0.1412;0.8567;0.4011;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6716;30.7178;-0.0610;1.1479;0.0941;32.4213;353.1273;353.8438;True;True;-0.1034;0.9479;0.3785;4.1303;40.9843;45.0107;-0.1538;0.8835;0.4139;0.0048;-0.0168;-0.0097;152.0936;-0.1399;0.8592;0.4017;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6720;30.7734;-0.0595;1.1486;0.0935;32.1942;354.7808;354.7093;True;True;-0.0985;0.9548;0.3735;7.5361;39.5202;43.6653;-0.1532;0.8924;0.4058;0.1424;0.1929;-0.1185;151.5145;-0.1405;0.8677;0.3931;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6724;30.8292;-0.0573;1.1482;0.0931;32.6878;358.1367;356.7205;True;True;-0.0778;0.9773;0.3657;13.1172;42.3096;34.6218;-0.1401;0.9265;0.4042;0.4696;0.5347;-0.1582;155.1772;-0.1329;0.8997;0.3915;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6728;30.8840;-0.0537;1.1482;0.0930;33.0091;3.5500;0.8506;True;True;-0.0244;1.0048;0.3558;12.9568;33.4445;16.0651;-0.0994;0.9789;0.3962;1.1734;0.3113;-0.2025;160.8857;-0.0985;0.9491;0.3894;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6732;30.9397;-0.0485;1.1489;0.0932;32.3814;9.5624;5.0925;True;True;0.0330;1.0037;0.3565;16.5518;28.8417;359.7003;-0.0460;1.0024;0.3976;1.1742;0.0588;-0.1231;159.1781;-0.0531;0.9730;0.3934;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6736;30.9959;-0.0427;1.1499;0.0925;31.6780;14.5426;8.8179;True;True;0.0881;0.9997;0.3565;14.0082;34.7948;358.4624;0.0141;1.0001;0.4060;0.9512;-0.2526;-0.1162;-157.0473;0.0068;0.9705;0.4041;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6740;31.0512;-0.0364;1.1511;0.0918;30.4524;18.7682;11.5197;True;True;0.1373;0.9817;0.3477;8.8358;46.5716;5.5038;0.0741;0.9712;0.4096;0.8718;-0.3293;-0.1047;-159.5908;0.0711;0.9409;0.4083;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6744;31.1073;-0.0304;1.1526;0.0910;29.5915;22.0096;13.7565;True;True;0.1762;0.9633;0.3470;2.0020;56.8026;17.2044;0.1278;0.9348;0.4162;0.5878;-0.3910;0.1492;-161.5632;0.1311;0.9047;0.4123;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6748;31.1624;-0.0251;1.1538;0.0907;28.8325;23.7878;14.9378;True;True;0.2072;0.9321;0.3608;350.4650;65.1490;28.0798;0.1799;0.8885;0.4335;0.4889;-0.4909;0.0344;-163.4651;0.1901;0.8606;0.4265;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6752;31.2188;-0.0216;1.1551;0.0916;28.4053;23.9067;15.0785;True;True;0.2174;0.9130;0.3504;349.2997;72.2020;32.7641;0.2022;0.8634;0.4228;0.0245;-0.2903;-0.1868;-165.8700;0.2126;0.8365;0.4125;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6756;31.2744;-0.0197;1.1559;0.0931;28.2897;23.0016;14.5173;True;True;0.2175;0.8979;0.3426;350.9233;72.2594;34.6032;0.2020;0.8458;0.4131;-0.0056;-0.2302;-0.1064;-166.6256;0.2118;0.8192;0.4017;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6760;31.3292;-0.0182;1.1562;0.0948;28.1853;21.7235;13.9615;True;True;0.2122;0.8917;0.3380;352.4558;70.0473;36.0159;0.1933;0.8377;0.4062;-0.1171;-0.0492;-0.1161;-166.4147;0.2030;0.8113;0.3944;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6764;31.3852;-0.0167;1.1561;0.0963;28.3611;21.1056;13.4923;True;True;0.2073;0.8896;0.3347;352.9336;68.6582;35.0956;0.1859;0.8367;0.4031;-0.0865;-0.0744;-0.0327;-167.3259;0.1956;0.8101;0.3918;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6768;31.4408;-0.0156;1.1559;0.0974;28.7157;21.2916;12.8627;True;True;0.2030;0.8812;0.3352;349.6563;66.6742;34.5655;0.1817;0.8293;0.4044;-0.0243;-0.2692;0.0708;-168.7123;0.1931;0.8028;0.3943;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6772;31.4961;-0.0153;1.1556;0.0991;28.6964;21.6112;12.9805;True;True;0.2072;0.8626;0.3365;342.3907;61.1691;36.3531;0.1865;0.8100;0.4054;0.1234;-0.3319;0.0083;-168.8750;0.2019;0.7850;0.3972;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6776;31.5519;-0.0147;1.1551;0.1002;28.6094;22.1974;13.0504;True;True;0.2210;0.8550;0.3331;343.4497;54.3037;34.8220;0.1901;0.8039;0.3992;0.2539;-0.0660;-0.0510;-164.7054;0.2058;0.7784;0.3933;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6780;31.6076;-0.0132;1.1544;0.1002;28.9744;23.0644;13.2562;True;True;0.2373;0.8533;0.3307;345.2153;50.1620;25.0979;0.1929;0.8143;0.3974;0.2246;-0.0444;-0.0826;-157.8165;0.2057;0.7866;0.3961;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6784;31.6626;-0.0129;1.1540;0.0997;29.0620;23.6676;13.3055;True;True;0.2463;0.8511;0.3290;342.6750;48.7856;19.7916;0.1978;0.8197;0.3968;0.1157;-0.0126;0.0127;-153.4652;0.2098;0.7918;0.3988;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6788;31.7187;-0.0131;1.1545;0.0995;28.7800;23.6829;13.4140;True;True;0.2527;0.8538;0.3282;343.0899;49.2332;15.6321;0.2018;0.8282;0.3967;0.0704;0.1482;-0.0288;-150.2467;0.2124;0.7998;0.4002;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6792;31.7743;-0.0139;1.1555;0.0992;28.4969;23.2604;13.4596;True;True;0.2555;0.8692;0.3255;346.4614;51.1651;9.4830;0.2025;0.8523;0.3952;0.0379;0.3127;-0.0525;-148.7180;0.2099;0.8230;0.3999;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6796;31.8296;-0.0142;1.1563;0.0985;28.2900;22.5210;13.3955;True;True;0.2608;0.8877;0.3227;348.2773;49.8930;3.5738;0.2036;0.8796;0.3906;0.0743;0.2717;-0.0297;-145.9008;0.2082;0.8502;0.3973;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6800;31.8843;-0.0148;1.1574;0.0972;27.9919;21.8975;13.3121;True;True;0.2585;0.9027;0.3270;345.4160;49.3033;2.2453;0.2005;0.8966;0.3943;-0.0976;0.3483;0.0929;-145.3839;0.2056;0.8677;0.4025;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
6804;31.9403;-0.0151;1.1581;0.0952;27.9107;21.4614;13.0948;True;True;0.2477;0.9279;0.3232;346.0926;49.2109;1.4852;0.1893;0.9230;0.3903;-0.2752;0.5486;-0.1710;-148.0513;0.1938;0.8939;0.3986;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6808;31.9960;-0.0151;1.1585;0.0924;27.9961;21.5547;12.7945;True;True;0.2330;0.9526;0.3126;351.5051;48.1003;358.4727;0.1723;0.9523;0.3778;-0.2533;0.3947;-0.1986;-150.5183;0.1735;0.9228;0.3855;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6812;32.0513;-0.0151;1.1597;0.0894;27.8028;22.0300;12.5006;True;True;0.2168;0.9712;0.3032;351.9203;47.3539;357.4323;0.1551;0.9726;0.3675;-0.2863;0.3284;-0.1552;-153.5509;0.1558;0.9431;0.3754;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6816;32.1073;-0.0158;1.1614;0.0877;26.9259;21.0372;12.2405;True;True;0.2075;0.9807;0.2981;351.9035;45.6172;357.5564;0.1440;0.9819;0.3605;-0.1454;0.1179;-0.0886;-154.9153;0.1444;0.9524;0.3684;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6820;32.1619;-0.0177;1.1625;0.0859;26.8661;19.5118;11.9263;True;True;0.2028;0.9886;0.2972;353.0289;45.3797;357.9282;0.1390;0.9892;0.3594;-0.1488;0.2879;-0.0202;-156.2065;0.1391;0.9596;0.3667;True;False;False;1.0000;0.8975;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6824;32.2181;-0.0207;1.1625;0.0842;27.5067;16.3861;10.4353;True;True;0.1873;1.0062;0.3052;351.3233;42.6078;355.9142;0.1204;1.0099;0.3638;-0.4606;0.3144;0.2475;-156.5156;0.1199;0.9806;0.3725;True;False;False;1.0000;0.8982;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6828;32.2738;-0.0253;1.1618;0.0819;28.4646;12.4040;7.8835;True;True;0.1547;1.0258;0.3052;348.1322;39.6929;353.8122;0.0844;1.0326;0.3596;-0.5728;0.3145;-0.0870;-158.7508;0.0837;1.0040;0.3701;True;False;False;1.0000;0.8994;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6832;32.3293;-0.0300;1.1611;0.0800;28.8165;8.1032;5.2028;True;True;0.1221;1.0227;0.3053;350.1481;40.3582;348.0254;0.0525;1.0384;0.3587;-0.6153;-0.1168;0.1657;-161.1218;0.0490;1.0103;0.3702;True;False;False;1.0000;0.8944;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6836;32.3843;-0.0345;1.1609;0.0789;28.8893;4.8437;3.2782;True;True;0.0876;1.0226;0.3115;346.5607;36.0443;347.0722;0.0137;1.0393;0.3583;-0.7588;0.0559;0.0191;-160.9961;0.0099;1.0119;0.3713;True;False;False;1.0000;0.7717;0.6586;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6840;32.4397;-0.0391;1.1605;0.0785;29.1259;1.7683;1.2468;True;True;0.0528;1.0107;0.3233;349.9714;34.2955;346.9377;-0.0219;1.0280;0.3686;-0.5149;-0.4816;0.5031;-161.1099;-0.0271;1.0002;0.3801;True;False;False;1.0000;0.6810;0.5086;0.3715;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6844;32.4954;-0.0433;1.1601;0.0795;29.3137;359.0109;359.1273;True;True;0.0258;0.9873;0.3533;354.6480;25.5645;345.2252;-0.0539;1.0075;0.3876;-0.5171;-0.3818;0.5204;-153.8045;-0.0625;0.9796;0.3964;True;False;False;1.0000;0.7165;0.5554;0.3799;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6848;32.5511;-0.0462;1.1591;0.0814;29.4102;357.3814;357.8615;True;True;-0.0059;0.9710;0.3494;359.7571;23.2734;345.0953;-0.0862;0.9916;0.3821;-0.6015;-0.2906;-0.0876;-154.4797;-0.0963;0.9634;0.3883;True;False;False;1.0000;0.8766;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6852;32.6070;-0.0481;1.1573;0.0836;29.8776;356.9933;357.3086;True;True;-0.0360;0.9443;0.3672;357.1045;23.1341;349.8306;-0.1179;0.9576;0.3997;-0.6271;-0.6975;0.7039;-152.9552;-0.1253;0.9287;0.4062;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6856;32.6615;-0.0489;1.1551;0.0856;30.6462;357.2900;356.5779;True;True;-0.0580;0.9119;0.3917;350.9601;20.0235;357.8385;-0.1423;0.9126;0.4206;-0.2026;-0.4678;0.1093;-149.3183;-0.1450;0.8832;0.4283;True;False;False;1.0000;0.9013;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6860;32.7179;-0.0490;1.1531;0.0874;31.3675;357.7234;355.9644;True;True;-0.0601;0.8885;0.3962;345.4687;17.6127;5.5443;-0.1440;0.8775;0.4241;0.0691;-0.3876;0.0799;-148.5592;-0.1423;0.8484;0.4332;True;False;False;1.0000;0.9091;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6864;32.7738;-0.0487;1.1519;0.0899;31.5855;358.1481;355.3223;True;True;-0.0626;0.8764;0.3987;345.1607;20.7516;12.2219;-0.1422;0.8555;0.4330;-0.0809;-0.1248;0.0064;-152.4367;-0.1366;0.8266;0.4408;True;False;False;1.0000;0.9307;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6868;32.8292;-0.0479;1.1503;0.0920;32.0270;358.6475;354.7873;True;True;-0.0656;0.8798;0.3935;346.5850;27.3635;19.0542;-0.1371;0.8489;0.4369;-0.1200;0.0720;-0.0382;-158.9127;-0.1278;0.8202;0.4416;True;False;False;1.0000;0.9489;0.8139;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6872;32.8839;-0.0473;1.1482;0.0934;32.7074;359.0760;354.8579;True;True;-0.0854;0.8911;0.4007;355.7993;33.1888;27.5758;-0.1496;0.8478;0.4446;-0.2959;0.3800;0.1373;-161.2470;-0.1389;0.8194;0.4420;True;False;False;1.0000;0.9146;0.7885;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6876;32.9393;-0.0463;1.1466;0.0943;33.3264;359.3398;355.3893;True;True;-0.0902;0.9061;0.4036;10.1032;38.3298;26.4149;-0.1575;0.8653;0.4454;0.0670;0.1789;-0.0167;159.3458;-0.1519;0.8366;0.4366;True;False;False;1.0000;0.8827;0.7292;0.0000;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6880;32.9960;-0.0447;1.1456;0.0942;33.8184;359.6356;355.5435;True;True;-0.0849;0.9154;0.4040;16.2524;39.3453;21.3050;-0.1555;0.8826;0.4474;0.1092;0.1832;0.0101;159.6792;-0.1542;0.8537;0.4376;True;False;False;0.9343;0.6237;0.4426;0.2237;0.0000;0.0000;0.0000;0.0000;ecc8e1f2-7cc5-454b-8d48-8a1d21df7c82;False;
6884;33.0517;-0.0427;1.1457;0.0933;33.9365;0.2217;355.4673;True;True;-0.0825;0.9296;0.4009;2.2917;36.7590;19.5255;-0.1508;0.8977;0.4483;-0.0451;0.3220;-0.1358;162.1910;-0.1455;0.8678;0.4449;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;True;
6888;33.1060;-0.0410;1.1463;0.0920;33.6915;0.7467;355.3544;True;True;-0.0846;0.9406;0.3959;331.4006;30.9649;26.0266;-0.1429;0.9037;0.4522;-0.0258;0.1023;-0.0655;165.8555;-0.1268;0.8790;0.4604;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
